Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
20883,,Peru,2020-02-08,0,0
20884,,Peru,2020-02-09,0,0
20885,,Peru,2020-02-10,0,0
20886,,Peru,2020-02-11,0,0
20887,,Peru,2020-02-12,0,0
20888,,Peru,2020-02-13,0,0
20889,,Peru,2020-02-14,0,0
20890,,Peru,2020-02-15,0,0
20891,,Peru,2020-02-16,0,0
20892,,Peru,2020-02-17,0,0
20893,,Peru,2020-02-18,0,0
20894,,Peru,2020-02-19,0,0
20895,,Peru,2020-02-20,0,0
20896,,Peru,2020-02-21,0,0
20897,,Peru,2020-02-22,0,0
20898,,Peru,2020-02-23,0,0
20899,,Peru,2020-02-24,0,0
20900,,Peru,2020-02-25,0,0
20901,,Peru,2020-02-26,0,0
20902,,Peru,2020-02-27,0,0
20903,,Peru,2020-02-28,0,0
20904,,Peru,2020-02-29,0,0
20905,,Peru,2020-03-01,0,0
20906,,Peru,2020-03-02,0,0
20907,,Peru,2020-03-03,0,0
20908,,Peru,2020-03-04,0,0
20909,,Peru,2020-03-05,0,0
20910,,Peru,2020-03-06,1,0
20911,,Peru,2020-03-07,1,0
20912,,Peru,2020-03-08,6,0
20913,,Peru,2020-03-09,7,0
20914,,Peru,2020-03-10,11,0
20915,,Peru,2020-03-11,11,0
20916,,Peru,2020-03-12,15,0
20917,,Peru,2020-03-13,28,0
20918,,Peru,2020-03-14,38,0
20919,,Peru,2020-03-15,43,0
20920,,Peru,2020-03-16,86,0
20921,,Peru,2020-03-17,117,0
20922,,Peru,2020-03-18,145,0
20923,,Peru,2020-03-19,234,0
20924,,Peru,2020-03-20,234,3
20925,,Peru,2020-03-21,318,5
20926,,Peru,2020-03-22,363,5
20927,,Peru,2020-03-23,395,5
20928,,Peru,2020-03-24,416,7
20929,,Peru,2020-03-25,480,9
20930,,Peru,2020-03-26,580,9
20931,,Peru,2020-03-27,635,11
20932,,Peru,2020-03-28,671,16
20933,,Peru,2020-03-29,852,18
20934,,Peru,2020-03-30,950,24
20935,,Peru,2020-03-31,1065,30
20936,,Peru,2020-04-01,1323,38
20937,,Peru,2020-04-02,1414,55
20938,,Peru,2020-04-03,1595,61
20939,,Peru,2020-04-04,1746,73
20973,,Philippines,2020-01-22,0,0
20974,,Philippines,2020-01-23,0,0
20975,,Philippines,2020-01-24,0,0
20976,,Philippines,2020-01-25,0,0
20977,,Philippines,2020-01-26,0,0
20978,,Philippines,2020-01-27,0,0
20979,,Philippines,2020-01-28,0,0
20980,,Philippines,2020-01-29,0,0
20981,,Philippines,2020-01-30,1,0
20982,,Philippines,2020-01-31,1,0
20983,,Philippines,2020-02-01,1,0
20984,,Philippines,2020-02-02,2,1
20985,,Philippines,2020-02-03,2,1
20986,,Philippines,2020-02-04,2,1
20987,,Philippines,2020-02-05,2,1
20988,,Philippines,2020-02-06,2,1
20989,,Philippines,2020-02-07,3,1
20990,,Philippines,2020-02-08,3,1
20991,,Philippines,2020-02-09,3,1
20992,,Philippines,2020-02-10,3,1
20993,,Philippines,2020-02-11,3,1
20994,,Philippines,2020-02-12,3,1
20995,,Philippines,2020-02-13,3,1
20996,,Philippines,2020-02-14,3,1
20997,,Philippines,2020-02-15,3,1
20998,,Philippines,2020-02-16,3,1
20999,,Philippines,2020-02-17,3,1
21000,,Philippines,2020-02-18,3,1
21001,,Philippines,2020-02-19,3,1
21002,,Philippines,2020-02-20,3,1
21003,,Philippines,2020-02-21,3,1
21004,,Philippines,2020-02-22,3,1
21005,,Philippines,2020-02-23,3,1
21006,,Philippines,2020-02-24,3,1
21007,,Philippines,2020-02-25,3,1
21008,,Philippines,2020-02-26,3,1
21009,,Philippines,2020-02-27,3,1
21010,,Philippines,2020-02-28,3,1
21011,,Philippines,2020-02-29,3,1
21012,,Philippines,2020-03-01,3,1
21013,,Philippines,2020-03-02,3,1
21014,,Philippines,2020-03-03,3,1
21015,,Philippines,2020-03-04,3,1
21016,,Philippines,2020-03-05,3,1
21017,,Philippines,2020-03-06,5,1
21018,,Philippines,2020-03-07,6,1
21019,,Philippines,2020-03-08,10,1
21020,,Philippines,2020-03-09,20,1
21021,,Philippines,2020-03-10,33,1
21022,,Philippines,2020-03-11,49,1
21023,,Philippines,2020-03-12,52,2
21024,,Philippines,2020-03-13,64,5
21025,,Philippines,2020-03-14,111,8
21026,,Philippines,2020-03-15,140,11
21027,,Philippines,2020-03-16,142,12
21028,,Philippines,2020-03-17,187,12
21029,,Philippines,2020-03-18,202,19
21030,,Philippines,2020-03-19,217,17
21031,,Philippines,2020-03-20,230,18
21032,,Philippines,2020-03-21,307,19
21033,,Philippines,2020-03-22,380,25
21034,,Philippines,2020-03-23,462,33
21035,,Philippines,2020-03-24,552,35
21036,,Philippines,2020-03-25,636,38
21037,,Philippines,2020-03-26,707,45
21038,,Philippines,2020-03-27,803,54
21039,,Philippines,2020-03-28,1075,68
21040,,Philippines,2020-03-29,1418,71
21041,,Philippines,2020-03-30,1546,78
21042,,Philippines,2020-03-31,2084,88
21043,,Philippines,2020-04-01,2311,96
21044,,Philippines,2020-04-02,2633,107
21045,,Philippines,2020-04-03,3018,136
21046,,Philippines,2020-04-04,3094,144
21080,,Poland,2020-01-22,0,0
21081,,Poland,2020-01-23,0,0
21082,,Poland,2020-01-24,0,0
21083,,Poland,2020-01-25,0,0
21084,,Poland,2020-01-26,0,0
21085,,Poland,2020-01-27,0,0
21086,,Poland,2020-01-28,0,0
21087,,Poland,2020-01-29,0,0
21088,,Poland,2020-01-30,0,0
21089,,Poland,2020-01-31,0,0
21090,,Poland,2020-02-01,0,0
21091,,Poland,2020-02-02,0,0
21092,,Poland,2020-02-03,0,0
21093,,Poland,2020-02-04,0,0
21094,,Poland,2020-02-05,0,0
21095,,Poland,2020-02-06,0,0
21096,,Poland,2020-02-07,0,0
21097,,Poland,2020-02-08,0,0
21098,,Poland,2020-02-09,0,0
21099,,Poland,2020-02-10,0,0
21100,,Poland,2020-02-11,0,0
21101,,Poland,2020-02-12,0,0
21102,,Poland,2020-02-13,0,0
21103,,Poland,2020-02-14,0,0
21104,,Poland,2020-02-15,0,0
21105,,Poland,2020-02-16,0,0
21106,,Poland,2020-02-17,0,0
21107,,Poland,2020-02-18,0,0
21108,,Poland,2020-02-19,0,0
21109,,Poland,2020-02-20,0,0
21110,,Poland,2020-02-21,0,0
21111,,Poland,2020-02-22,0,0
21112,,Poland,2020-02-23,0,0
21113,,Poland,2020-02-24,0,0
21114,,Poland,2020-02-25,0,0
21115,,Poland,2020-02-26,0,0
21116,,Poland,2020-02-27,0,0
21117,,Poland,2020-02-28,0,0
21118,,Poland,2020-02-29,0,0
21119,,Poland,2020-03-01,0,0
21120,,Poland,2020-03-02,0,0
21121,,Poland,2020-03-03,0,0
21122,,Poland,2020-03-04,1,0
21123,,Poland,2020-03-05,1,0
21124,,Poland,2020-03-06,5,0
21125,,Poland,2020-03-07,5,0
21126,,Poland,2020-03-08,11,0
21127,,Poland,2020-03-09,16,0
21128,,Poland,2020-03-10,22,0
21129,,Poland,2020-03-11,31,0
21130,,Poland,2020-03-12,49,1
21131,,Poland,2020-03-13,68,2
21132,,Poland,2020-03-14,103,3
21133,,Poland,2020-03-15,119,3
21134,,Poland,2020-03-16,177,4
21135,,Poland,2020-03-17,238,5
21136,,Poland,2020-03-18,251,5
21137,,Poland,2020-03-19,355,5
21138,,Poland,2020-03-20,425,5
21139,,Poland,2020-03-21,536,5
21140,,Poland,2020-03-22,634,7
21141,,Poland,2020-03-23,749,8
21142,,Poland,2020-03-24,901,10
21143,,Poland,2020-03-25,1051,14
21144,,Poland,2020-03-26,1221,16
21145,,Poland,2020-03-27,1389,16
21146,,Poland,2020-03-28,1638,18
21147,,Poland,2020-03-29,1862,22
21148,,Poland,2020-03-30,2055,31
21149,,Poland,2020-03-31,2311,33
21150,,Poland,2020-04-01,2554,43
21151,,Poland,2020-04-02,2946,57
21152,,Poland,2020-04-03,3383,71
21153,,Poland,2020-04-04,3627,79
21187,,Portugal,2020-01-22,0,0
21188,,Portugal,2020-01-23,0,0
21189,,Portugal,2020-01-24,0,0
21190,,Portugal,2020-01-25,0,0
21191,,Portugal,2020-01-26,0,0
21192,,Portugal,2020-01-27,0,0
21193,,Portugal,2020-01-28,0,0
21194,,Portugal,2020-01-29,0,0
21195,,Portugal,2020-01-30,0,0
21196,,Portugal,2020-01-31,0,0
21197,,Portugal,2020-02-01,0,0
21198,,Portugal,2020-02-02,0,0
21199,,Portugal,2020-02-03,0,0
21200,,Portugal,2020-02-04,0,0
21201,,Portugal,2020-02-05,0,0
21202,,Portugal,2020-02-06,0,0
21203,,Portugal,2020-02-07,0,0
21204,,Portugal,2020-02-08,0,0
21205,,Portugal,2020-02-09,0,0
21206,,Portugal,2020-02-10,0,0
21207,,Portugal,2020-02-11,0,0
21208,,Portugal,2020-02-12,0,0
21209,,Portugal,2020-02-13,0,0
21210,,Portugal,2020-02-14,0,0
21211,,Portugal,2020-02-15,0,0
21212,,Portugal,2020-02-16,0,0
21213,,Portugal,2020-02-17,0,0
21214,,Portugal,2020-02-18,0,0
21215,,Portugal,2020-02-19,0,0
21216,,Portugal,2020-02-20,0,0
21217,,Portugal,2020-02-21,0,0
21218,,Portugal,2020-02-22,0,0
21219,,Portugal,2020-02-23,0,0
21220,,Portugal,2020-02-24,0,0
21221,,Portugal,2020-02-25,0,0
21222,,Portugal,2020-02-26,0,0
21223,,Portugal,2020-02-27,0,0
21224,,Portugal,2020-02-28,0,0
21225,,Portugal,2020-02-29,0,0
21226,,Portugal,2020-03-01,0,0
21227,,Portugal,2020-03-02,2,0
21228,,Portugal,2020-03-03,2,0
21229,,Portugal,2020-03-04,5,0
21230,,Portugal,2020-03-05,8,0
21231,,Portugal,2020-03-06,13,0
21232,,Portugal,2020-03-07,20,0
21233,,Portugal,2020-03-08,30,0
21234,,Portugal,2020-03-09,30,0
21235,,Portugal,2020-03-10,41,0
21236,,Portugal,2020-03-11,59,0
21237,,Portugal,2020-03-12,59,0
21238,,Portugal,2020-03-13,112,0
21239,,Portugal,2020-03-14,169,0
21240,,Portugal,2020-03-15,245,0
21241,,Portugal,2020-03-16,331,0
21242,,Portugal,2020-03-17,448,1
21243,,Portugal,2020-03-18,448,2
21244,,Portugal,2020-03-19,785,3
21245,,Portugal,2020-03-20,1020,6
21246,,Portugal,2020-03-21,1280,12
21247,,Portugal,2020-03-22,1600,14
21248,,Portugal,2020-03-23,2060,23
21249,,Portugal,2020-03-24,2362,33
21250,,Portugal,2020-03-25,2995,43
21251,,Portugal,2020-03-26,3544,60
21252,,Portugal,2020-03-27,4268,76
21253,,Portugal,2020-03-28,5170,100
21254,,Portugal,2020-03-29,5962,119
21255,,Portugal,2020-03-30,6408,140
21256,,Portugal,2020-03-31,7443,160
21257,,Portugal,2020-04-01,8251,187
21258,,Portugal,2020-04-02,9034,209
21259,,Portugal,2020-04-03,9886,246
21260,,Portugal,2020-04-04,10524,266
21294,,Qatar,2020-01-22,0,0
21295,,Qatar,2020-01-23,0,0
21296,,Qatar,2020-01-24,0,0
21297,,Qatar,2020-01-25,0,0
21298,,Qatar,2020-01-26,0,0
21299,,Qatar,2020-01-27,0,0
21300,,Qatar,2020-01-28,0,0
21301,,Qatar,2020-01-29,0,0
21302,,Qatar,2020-01-30,0,0
21303,,Qatar,2020-01-31,0,0
21304,,Qatar,2020-02-01,0,0
21305,,Qatar,2020-02-02,0,0
21306,,Qatar,2020-02-03,0,0
21307,,Qatar,2020-02-04,0,0
21308,,Qatar,2020-02-05,0,0
21309,,Qatar,2020-02-06,0,0
21310,,Qatar,2020-02-07,0,0
21311,,Qatar,2020-02-08,0,0
21312,,Qatar,2020-02-09,0,0
21313,,Qatar,2020-02-10,0,0
21314,,Qatar,2020-02-11,0,0
21315,,Qatar,2020-02-12,0,0
21316,,Qatar,2020-02-13,0,0
21317,,Qatar,2020-02-14,0,0
21318,,Qatar,2020-02-15,0,0
21319,,Qatar,2020-02-16,0,0
21320,,Qatar,2020-02-17,0,0
21321,,Qatar,2020-02-18,0,0
21322,,Qatar,2020-02-19,0,0
21323,,Qatar,2020-02-20,0,0
21324,,Qatar,2020-02-21,0,0
21325,,Qatar,2020-02-22,0,0
21326,,Qatar,2020-02-23,0,0
21327,,Qatar,2020-02-24,0,0
21328,,Qatar,2020-02-25,0,0
21329,,Qatar,2020-02-26,0,0
21330,,Qatar,2020-02-27,0,0
21331,,Qatar,2020-02-28,0,0
21332,,Qatar,2020-02-29,1,0
21333,,Qatar,2020-03-01,3,0
21334,,Qatar,2020-03-02,3,0
21335,,Qatar,2020-03-03,7,0
21336,,Qatar,2020-03-04,8,0
21337,,Qatar,2020-03-05,8,0
21338,,Qatar,2020-03-06,8,0
21339,,Qatar,2020-03-07,8,0
21340,,Qatar,2020-03-08,15,0
21341,,Qatar,2020-03-09,18,0
21342,,Qatar,2020-03-10,24,0
21343,,Qatar,2020-03-11,262,0
21344,,Qatar,2020-03-12,262,0
21345,,Qatar,2020-03-13,320,0
21346,,Qatar,2020-03-14,337,0
21347,,Qatar,2020-03-15,401,0
21348,,Qatar,2020-03-16,439,0
21349,,Qatar,2020-03-17,439,0
21350,,Qatar,2020-03-18,452,0
21351,,Qatar,2020-03-19,460,0
21352,,Qatar,2020-03-20,470,0
21353,,Qatar,2020-03-21,481,0
21354,,Qatar,2020-03-22,494,0
21355,,Qatar,2020-03-23,501,0
21356,,Qatar,2020-03-24,526,0
21357,,Qatar,2020-03-25,537,0
21358,,Qatar,2020-03-26,549,0
21359,,Qatar,2020-03-27,562,0
21360,,Qatar,2020-03-28,590,1
21361,,Qatar,2020-03-29,634,1
21362,,Qatar,2020-03-30,693,1
21363,,Qatar,2020-03-31,781,2
21364,,Qatar,2020-04-01,835,2
21365,,Qatar,2020-04-02,949,3
21366,,Qatar,2020-04-03,1075,3
21367,,Qatar,2020-04-04,1325,3
21401,,Romania,2020-01-22,0,0
21402,,Romania,2020-01-23,0,0
21403,,Romania,2020-01-24,0,0
21404,,Romania,2020-01-25,0,0
21405,,Romania,2020-01-26,0,0
21406,,Romania,2020-01-27,0,0
21407,,Romania,2020-01-28,0,0
21408,,Romania,2020-01-29,0,0
21409,,Romania,2020-01-30,0,0
21410,,Romania,2020-01-31,0,0
21411,,Romania,2020-02-01,0,0
21412,,Romania,2020-02-02,0,0
21413,,Romania,2020-02-03,0,0
21414,,Romania,2020-02-04,0,0
21415,,Romania,2020-02-05,0,0
21416,,Romania,2020-02-06,0,0
21417,,Romania,2020-02-07,0,0
21418,,Romania,2020-02-08,0,0
21419,,Romania,2020-02-09,0,0
21420,,Romania,2020-02-10,0,0
21421,,Romania,2020-02-11,0,0
21422,,Romania,2020-02-12,0,0
21423,,Romania,2020-02-13,0,0
21424,,Romania,2020-02-14,0,0
21425,,Romania,2020-02-15,0,0
21426,,Romania,2020-02-16,0,0
21427,,Romania,2020-02-17,0,0
21428,,Romania,2020-02-18,0,0
21429,,Romania,2020-02-19,0,0
21430,,Romania,2020-02-20,0,0
21431,,Romania,2020-02-21,0,0
21432,,Romania,2020-02-22,0,0
21433,,Romania,2020-02-23,0,0
21434,,Romania,2020-02-24,0,0
21435,,Romania,2020-02-25,0,0
21436,,Romania,2020-02-26,1,0
21437,,Romania,2020-02-27,1,0
21438,,Romania,2020-02-28,3,0
21439,,Romania,2020-02-29,3,0
21440,,Romania,2020-03-01,3,0
21441,,Romania,2020-03-02,3,0
21442,,Romania,2020-03-03,3,0
21443,,Romania,2020-03-04,4,0
21444,,Romania,2020-03-05,6,0
21445,,Romania,2020-03-06,9,0
21446,,Romania,2020-03-07,9,0
21447,,Romania,2020-03-08,15,0
21448,,Romania,2020-03-09,15,0
21449,,Romania,2020-03-10,25,0
21450,,Romania,2020-03-11,45,0
21451,,Romania,2020-03-12,49,0
21452,,Romania,2020-03-13,89,0
21453,,Romania,2020-03-14,123,0
21454,,Romania,2020-03-15,131,0
21455,,Romania,2020-03-16,158,0
21456,,Romania,2020-03-17,184,0
21457,,Romania,2020-03-18,260,0
21458,,Romania,2020-03-19,277,0
21459,,Romania,2020-03-20,308,0
21460,,Romania,2020-03-21,367,0
21461,,Romania,2020-03-22,433,3
21462,,Romania,2020-03-23,576,7
21463,,Romania,2020-03-24,794,11
21464,,Romania,2020-03-25,906,17
21465,,Romania,2020-03-26,1029,23
21466,,Romania,2020-03-27,1292,26
21467,,Romania,2020-03-28,1452,37
21468,,Romania,2020-03-29,1815,43
21469,,Romania,2020-03-30,2109,65
21470,,Romania,2020-03-31,2245,82
21471,,Romania,2020-04-01,2460,92
21472,,Romania,2020-04-02,2738,115
21473,,Romania,2020-04-03,3183,133
21474,,Romania,2020-04-04,3613,146
21508,,Russia,2020-01-22,0,0
21509,,Russia,2020-01-23,0,0
21510,,Russia,2020-01-24,0,0
21511,,Russia,2020-01-25,0,0
21512,,Russia,2020-01-26,0,0
21513,,Russia,2020-01-27,0,0
21514,,Russia,2020-01-28,0,0
21515,,Russia,2020-01-29,0,0
21516,,Russia,2020-01-30,0,0
21517,,Russia,2020-01-31,2,0
21518,,Russia,2020-02-01,2,0
21519,,Russia,2020-02-02,2,0
21520,,Russia,2020-02-03,2,0
21521,,Russia,2020-02-04,2,0
21522,,Russia,2020-02-05,2,0
21523,,Russia,2020-02-06,2,0
21524,,Russia,2020-02-07,2,0
21525,,Russia,2020-02-08,2,0
21526,,Russia,2020-02-09,2,0
21527,,Russia,2020-02-10,2,0
21528,,Russia,2020-02-11,2,0
21529,,Russia,2020-02-12,2,0
21530,,Russia,2020-02-13,2,0
21531,,Russia,2020-02-14,2,0
21532,,Russia,2020-02-15,2,0
21533,,Russia,2020-02-16,2,0
21534,,Russia,2020-02-17,2,0
21535,,Russia,2020-02-18,2,0
21536,,Russia,2020-02-19,2,0
21537,,Russia,2020-02-20,2,0
21538,,Russia,2020-02-21,2,0
21539,,Russia,2020-02-22,2,0
21540,,Russia,2020-02-23,2,0
21541,,Russia,2020-02-24,2,0
21542,,Russia,2020-02-25,2,0
21543,,Russia,2020-02-26,2,0
21544,,Russia,2020-02-27,2,0
21545,,Russia,2020-02-28,2,0
21546,,Russia,2020-02-29,2,0
21547,,Russia,2020-03-01,2,0
21548,,Russia,2020-03-02,3,0
21549,,Russia,2020-03-03,3,0
21550,,Russia,2020-03-04,3,0
21551,,Russia,2020-03-05,4,0
21552,,Russia,2020-03-06,13,0
21553,,Russia,2020-03-07,13,0
21554,,Russia,2020-03-08,17,0
21555,,Russia,2020-03-09,17,0
21556,,Russia,2020-03-10,20,0
21557,,Russia,2020-03-11,20,0
21558,,Russia,2020-03-12,28,0
21559,,Russia,2020-03-13,45,0
21560,,Russia,2020-03-14,59,0
21561,,Russia,2020-03-15,63,0
21562,,Russia,2020-03-16,90,0
21563,,Russia,2020-03-17,114,0
21564,,Russia,2020-03-18,147,0
21565,,Russia,2020-03-19,199,1
21566,,Russia,2020-03-20,253,1
21567,,Russia,2020-03-21,306,1
21568,,Russia,2020-03-22,367,1
21569,,Russia,2020-03-23,438,1
21570,,Russia,2020-03-24,495,1
21571,,Russia,2020-03-25,658,3
21572,,Russia,2020-03-26,840,3
21573,,Russia,2020-03-27,1036,4
21574,,Russia,2020-03-28,1264,4
21575,,Russia,2020-03-29,1534,8
21576,,Russia,2020-03-30,1836,9
21577,,Russia,2020-03-31,2337,17
21578,,Russia,2020-04-01,2777,24
21579,,Russia,2020-04-02,3548,30
21580,,Russia,2020-04-03,4149,34
21581,,Russia,2020-04-04,4731,43
21615,,Rwanda,2020-01-22,0,0
21616,,Rwanda,2020-01-23,0,0
21617,,Rwanda,2020-01-24,0,0
21618,,Rwanda,2020-01-25,0,0
21619,,Rwanda,2020-01-26,0,0
21620,,Rwanda,2020-01-27,0,0
21621,,Rwanda,2020-01-28,0,0
21622,,Rwanda,2020-01-29,0,0
21623,,Rwanda,2020-01-30,0,0
21624,,Rwanda,2020-01-31,0,0
21625,,Rwanda,2020-02-01,0,0
21626,,Rwanda,2020-02-02,0,0
21627,,Rwanda,2020-02-03,0,0
21628,,Rwanda,2020-02-04,0,0
21629,,Rwanda,2020-02-05,0,0
21630,,Rwanda,2020-02-06,0,0
21631,,Rwanda,2020-02-07,0,0
21632,,Rwanda,2020-02-08,0,0
21633,,Rwanda,2020-02-09,0,0
21634,,Rwanda,2020-02-10,0,0
21635,,Rwanda,2020-02-11,0,0
21636,,Rwanda,2020-02-12,0,0
21637,,Rwanda,2020-02-13,0,0
21638,,Rwanda,2020-02-14,0,0
21639,,Rwanda,2020-02-15,0,0
21640,,Rwanda,2020-02-16,0,0
21641,,Rwanda,2020-02-17,0,0
21642,,Rwanda,2020-02-18,0,0
21643,,Rwanda,2020-02-19,0,0
21644,,Rwanda,2020-02-20,0,0
21645,,Rwanda,2020-02-21,0,0
21646,,Rwanda,2020-02-22,0,0
21647,,Rwanda,2020-02-23,0,0
21648,,Rwanda,2020-02-24,0,0
21649,,Rwanda,2020-02-25,0,0
21650,,Rwanda,2020-02-26,0,0
21651,,Rwanda,2020-02-27,0,0
21652,,Rwanda,2020-02-28,0,0
21653,,Rwanda,2020-02-29,0,0
21654,,Rwanda,2020-03-01,0,0
21655,,Rwanda,2020-03-02,0,0
21656,,Rwanda,2020-03-03,0,0
21657,,Rwanda,2020-03-04,0,0
21658,,Rwanda,2020-03-05,0,0
21659,,Rwanda,2020-03-06,0,0
21660,,Rwanda,2020-03-07,0,0
21661,,Rwanda,2020-03-08,0,0
21662,,Rwanda,2020-03-09,0,0
21663,,Rwanda,2020-03-10,0,0
21664,,Rwanda,2020-03-11,0,0
21665,,Rwanda,2020-03-12,0,0
21666,,Rwanda,2020-03-13,0,0
21667,,Rwanda,2020-03-14,1,0
21668,,Rwanda,2020-03-15,1,0
21669,,Rwanda,2020-03-16,5,0
21670,,Rwanda,2020-03-17,7,0
21671,,Rwanda,2020-03-18,8,0
21672,,Rwanda,2020-03-19,8,0
21673,,Rwanda,2020-03-20,17,0
21674,,Rwanda,2020-03-21,17,0
21675,,Rwanda,2020-03-22,19,0
21676,,Rwanda,2020-03-23,36,0
21677,,Rwanda,2020-03-24,40,0
21678,,Rwanda,2020-03-25,41,0
21679,,Rwanda,2020-03-26,50,0
21680,,Rwanda,2020-03-27,54,0
21681,,Rwanda,2020-03-28,60,0
21682,,Rwanda,2020-03-29,70,0
21683,,Rwanda,2020-03-30,70,0
21684,,Rwanda,2020-03-31,75,0
21685,,Rwanda,2020-04-01,82,0
21686,,Rwanda,2020-04-02,84,0
21687,,Rwanda,2020-04-03,89,0
21688,,Rwanda,2020-04-04,102,0
21722,,Saint Kitts and Nevis,2020-01-22,0,0
21723,,Saint Kitts and Nevis,2020-01-23,0,0
21724,,Saint Kitts and Nevis,2020-01-24,0,0
21725,,Saint Kitts and Nevis,2020-01-25,0,0
21726,,Saint Kitts and Nevis,2020-01-26,0,0
21727,,Saint Kitts and Nevis,2020-01-27,0,0
21728,,Saint Kitts and Nevis,2020-01-28,0,0
21729,,Saint Kitts and Nevis,2020-01-29,0,0
21730,,Saint Kitts and Nevis,2020-01-30,0,0
21731,,Saint Kitts and Nevis,2020-01-31,0,0
21732,,Saint Kitts and Nevis,2020-02-01,0,0
21733,,Saint Kitts and Nevis,2020-02-02,0,0
21734,,Saint Kitts and Nevis,2020-02-03,0,0
21735,,Saint Kitts and Nevis,2020-02-04,0,0
21736,,Saint Kitts and Nevis,2020-02-05,0,0
21737,,Saint Kitts and Nevis,2020-02-06,0,0
21738,,Saint Kitts and Nevis,2020-02-07,0,0
21739,,Saint Kitts and Nevis,2020-02-08,0,0
21740,,Saint Kitts and Nevis,2020-02-09,0,0
21741,,Saint Kitts and Nevis,2020-02-10,0,0
21742,,Saint Kitts and Nevis,2020-02-11,0,0
21743,,Saint Kitts and Nevis,2020-02-12,0,0
21744,,Saint Kitts and Nevis,2020-02-13,0,0
21745,,Saint Kitts and Nevis,2020-02-14,0,0
21746,,Saint Kitts and Nevis,2020-02-15,0,0
21747,,Saint Kitts and Nevis,2020-02-16,0,0
21748,,Saint Kitts and Nevis,2020-02-17,0,0
21749,,Saint Kitts and Nevis,2020-02-18,0,0
21750,,Saint Kitts and Nevis,2020-02-19,0,0
21751,,Saint Kitts and Nevis,2020-02-20,0,0
21752,,Saint Kitts and Nevis,2020-02-21,0,0
21753,,Saint Kitts and Nevis,2020-02-22,0,0
21754,,Saint Kitts and Nevis,2020-02-23,0,0
21755,,Saint Kitts and Nevis,2020-02-24,0,0
21756,,Saint Kitts and Nevis,2020-02-25,0,0
21757,,Saint Kitts and Nevis,2020-02-26,0,0
21758,,Saint Kitts and Nevis,2020-02-27,0,0
21759,,Saint Kitts and Nevis,2020-02-28,0,0
21760,,Saint Kitts and Nevis,2020-02-29,0,0
21761,,Saint Kitts and Nevis,2020-03-01,0,0
21762,,Saint Kitts and Nevis,2020-03-02,0,0
21763,,Saint Kitts and Nevis,2020-03-03,0,0
21764,,Saint Kitts and Nevis,2020-03-04,0,0
21765,,Saint Kitts and Nevis,2020-03-05,0,0
21766,,Saint Kitts and Nevis,2020-03-06,0,0
21767,,Saint Kitts and Nevis,2020-03-07,0,0
21768,,Saint Kitts and Nevis,2020-03-08,0,0
21769,,Saint Kitts and Nevis,2020-03-09,0,0
21770,,Saint Kitts and Nevis,2020-03-10,0,0
21771,,Saint Kitts and Nevis,2020-03-11,0,0
21772,,Saint Kitts and Nevis,2020-03-12,0,0
21773,,Saint Kitts and Nevis,2020-03-13,0,0
21774,,Saint Kitts and Nevis,2020-03-14,0,0
21775,,Saint Kitts and Nevis,2020-03-15,0,0
21776,,Saint Kitts and Nevis,2020-03-16,0,0
21777,,Saint Kitts and Nevis,2020-03-17,0,0
21778,,Saint Kitts and Nevis,2020-03-18,0,0
21779,,Saint Kitts and Nevis,2020-03-19,0,0
21780,,Saint Kitts and Nevis,2020-03-20,0,0
21781,,Saint Kitts and Nevis,2020-03-21,0,0
21782,,Saint Kitts and Nevis,2020-03-22,0,0
21783,,Saint Kitts and Nevis,2020-03-23,0,0
21784,,Saint Kitts and Nevis,2020-03-24,0,0
21785,,Saint Kitts and Nevis,2020-03-25,2,0
21786,,Saint Kitts and Nevis,2020-03-26,2,0
21787,,Saint Kitts and Nevis,2020-03-27,2,0
21788,,Saint Kitts and Nevis,2020-03-28,2,0
21789,,Saint Kitts and Nevis,2020-03-29,2,0
21790,,Saint Kitts and Nevis,2020-03-30,7,0
21791,,Saint Kitts and Nevis,2020-03-31,8,0
21792,,Saint Kitts and Nevis,2020-04-01,8,0
21793,,Saint Kitts and Nevis,2020-04-02,9,0
21794,,Saint Kitts and Nevis,2020-04-03,9,0
21795,,Saint Kitts and Nevis,2020-04-04,9,0
21829,,Saint Lucia,2020-01-22,0,0
21830,,Saint Lucia,2020-01-23,0,0
21831,,Saint Lucia,2020-01-24,0,0
21832,,Saint Lucia,2020-01-25,0,0
21833,,Saint Lucia,2020-01-26,0,0
21834,,Saint Lucia,2020-01-27,0,0
21835,,Saint Lucia,2020-01-28,0,0
21836,,Saint Lucia,2020-01-29,0,0
21837,,Saint Lucia,2020-01-30,0,0
21838,,Saint Lucia,2020-01-31,0,0
21839,,Saint Lucia,2020-02-01,0,0
21840,,Saint Lucia,2020-02-02,0,0
21841,,Saint Lucia,2020-02-03,0,0
21842,,Saint Lucia,2020-02-04,0,0
21843,,Saint Lucia,2020-02-05,0,0
21844,,Saint Lucia,2020-02-06,0,0
21845,,Saint Lucia,2020-02-07,0,0
21846,,Saint Lucia,2020-02-08,0,0
21847,,Saint Lucia,2020-02-09,0,0
21848,,Saint Lucia,2020-02-10,0,0
21849,,Saint Lucia,2020-02-11,0,0
21850,,Saint Lucia,2020-02-12,0,0
21851,,Saint Lucia,2020-02-13,0,0
